[[{'label': 'negative', 'score': 0.013476000167429447}, {'label': 'neutral', 'score': 0.4485049843788147}, {'label': 'positive', 'score': 0.538019061088562}]]
[[{'label': 'negative', 'score': 0.0019332843367010355}, {'label': 'neutral', 'score': 0.041607242077589035}, {'label': 'positive', 'score': 0.9564595222473145}]]
[[{'label': 'negative', 'score': 0.9434028267860413}, {'label': 'neutral', 'score': 0.05006526783108711}, {'label': 'positive', 'score': 0.006531931459903717}]]
[[{'label': 'negative', 'score': 0.012446110136806965}, {'label': 'neutral', 'score': 0.6076458692550659}, {'label': 'positive', 'score': 0.3799080550670624}]]
[[{'label': 'negative', 'score': 0.012208770960569382}, {'label': 'neutral', 'score': 0.7511283755302429}, {'label': 'positive', 'score': 0.23666274547576904}]]
[[{'label': 'negative', 'score': 0.8353402018547058}, {'label': 'neutral', 'score': 0.15094992518424988}, {'label': 'positive', 'score': 0.013709907419979572}]]
[[{'label': 'negative', 'score': 0.021411998197436333}, {'label': 'neutral', 'score': 0.9146730303764343}, {'label': 'positive', 'score': 0.06391493231058121}]]
[[{'label': 'negative', 'score': 0.563349723815918}, {'label': 'neutral', 'score': 0.3486779034137726}, {'label': 'positive', 'score': 0.08797244727611542}]]
[[{'label': 'negative', 'score': 0.17407651245594025}, {'label': 'neutral', 'score': 0.6547980904579163}, {'label': 'positive', 'score': 0.17112530767917633}]]
[[{'label': 'negative', 'score': 0.005578875541687012}, {'label': 'neutral', 'score': 0.16869506239891052}, {'label': 'positive', 'score': 0.8257260322570801}]]
[[{'label': 'negative', 'score': 0.08271747827529907}, {'label': 'neutral', 'score': 0.7792227268218994}, {'label': 'positive', 'score': 0.13805978000164032}]]
[[{'label': 'negative', 'score': 0.24602051079273224}, {'label': 'neutral', 'score': 0.5384578704833984}, {'label': 'positive', 'score': 0.2155216783285141}]]
[[{'label': 'negative', 'score': 0.012564190663397312}, {'label': 'neutral', 'score': 0.7480977177619934}, {'label': 'positive', 'score': 0.23933817446231842}]]
[[{'label': 'negative', 'score': 0.8604444265365601}, {'label': 'neutral', 'score': 0.12710638344287872}, {'label': 'positive', 'score': 0.012449182569980621}]]
[[{'label': 'negative', 'score': 0.007658014539629221}, {'label': 'neutral', 'score': 0.027372416108846664}, {'label': 'positive', 'score': 0.9649695754051208}]]
[[{'label': 'negative', 'score': 0.8514337539672852}, {'label': 'neutral', 'score': 0.13978208601474762}, {'label': 'positive', 'score': 0.008784137666225433}]]
[[{'label': 'negative', 'score': 0.8543652296066284}, {'label': 'neutral', 'score': 0.13922955095767975}, {'label': 'positive', 'score': 0.006405252497643232}]]
[[{'label': 'negative', 'score': 0.9244015216827393}, {'label': 'neutral', 'score': 0.06939391046762466}, {'label': 'positive', 'score': 0.00620456924661994}]]
[[{'label': 'negative', 'score': 0.746589720249176}, {'label': 'neutral', 'score': 0.2231552004814148}, {'label': 'positive', 'score': 0.030255114659667015}]]
[[{'label': 'negative', 'score': 0.0026824683882296085}, {'label': 'neutral', 'score': 0.013010552152991295}, {'label': 'positive', 'score': 0.984307050704956}]]
[[{'label': 'negative', 'score': 0.5075569152832031}, {'label': 'neutral', 'score': 0.44277283549308777}, {'label': 'positive', 'score': 0.049670279026031494}]]
[[{'label': 'negative', 'score': 0.824469268321991}, {'label': 'neutral', 'score': 0.16570736467838287}, {'label': 'positive', 'score': 0.009823305532336235}]]
[[{'label': 'negative', 'score': 0.2160099893808365}, {'label': 'neutral', 'score': 0.3249342441558838}, {'label': 'positive', 'score': 0.4590557813644409}]]
[[{'label': 'negative', 'score': 0.23344413936138153}, {'label': 'neutral', 'score': 0.7290045022964478}, {'label': 'positive', 'score': 0.0375513881444931}]]
[[{'label': 'negative', 'score': 0.06542948633432388}, {'label': 'neutral', 'score': 0.3263714611530304}, {'label': 'positive', 'score': 0.6081990599632263}]]
[[{'label': 'negative', 'score': 0.9361824989318848}, {'label': 'neutral', 'score': 0.05771206319332123}, {'label': 'positive', 'score': 0.006105391774326563}]]
[[{'label': 'negative', 'score': 0.6342320442199707}, {'label': 'neutral', 'score': 0.34670737385749817}, {'label': 'positive', 'score': 0.01906057819724083}]]
[[{'label': 'negative', 'score': 0.355287104845047}, {'label': 'neutral', 'score': 0.588586151599884}, {'label': 'positive', 'score': 0.05612678825855255}]]
[[{'label': 'negative', 'score': 0.4858103096485138}, {'label': 'neutral', 'score': 0.4983474016189575}, {'label': 'positive', 'score': 0.01584232598543167}]]
[[{'label': 'negative', 'score': 0.010901311412453651}, {'label': 'neutral', 'score': 0.12402310967445374}, {'label': 'positive', 'score': 0.8650756478309631}]]
[[{'label': 'negative', 'score': 0.9354493021965027}, {'label': 'neutral', 'score': 0.05798768624663353}, {'label': 'positive', 'score': 0.00656305393204093}]]
[[{'label': 'negative', 'score': 0.4869312345981598}, {'label': 'neutral', 'score': 0.4745957851409912}, {'label': 'positive', 'score': 0.03847302123904228}]]
[[{'label': 'negative', 'score': 0.4815725088119507}, {'label': 'neutral', 'score': 0.4716125726699829}, {'label': 'positive', 'score': 0.04681487753987312}]]
[[{'label': 'negative', 'score': 0.6820316910743713}, {'label': 'neutral', 'score': 0.301634281873703}, {'label': 'positive', 'score': 0.016334006562829018}]]
[[{'label': 'negative', 'score': 0.7274941802024841}, {'label': 'neutral', 'score': 0.2594555914402008}, {'label': 'positive', 'score': 0.013050219044089317}]]
[[{'label': 'negative', 'score': 0.006154512986540794}, {'label': 'neutral', 'score': 0.30007296800613403}, {'label': 'positive', 'score': 0.6937724947929382}]]
[[{'label': 'negative', 'score': 0.1774948090314865}, {'label': 'neutral', 'score': 0.6986275315284729}, {'label': 'positive', 'score': 0.12387766689062119}]]
[[{'label': 'negative', 'score': 0.20286086201667786}, {'label': 'neutral', 'score': 0.7712013125419617}, {'label': 'positive', 'score': 0.025937845930457115}]]
[[{'label': 'negative', 'score': 0.8312206268310547}, {'label': 'neutral', 'score': 0.1626770794391632}, {'label': 'positive', 'score': 0.006102350074797869}]]
[[{'label': 'negative', 'score': 0.11308939009904861}, {'label': 'neutral', 'score': 0.7601287961006165}, {'label': 'positive', 'score': 0.12678177654743195}]]
[[{'label': 'negative', 'score': 0.005513036623597145}, {'label': 'neutral', 'score': 0.08798889815807343}, {'label': 'positive', 'score': 0.9064980745315552}]]
[[{'label': 'negative', 'score': 0.014446000568568707}, {'label': 'neutral', 'score': 0.2546640932559967}, {'label': 'positive', 'score': 0.7308899164199829}]]
[[{'label': 'negative', 'score': 0.9314520955085754}, {'label': 'neutral', 'score': 0.06352478265762329}, {'label': 'positive', 'score': 0.005023134406656027}]]
[[{'label': 'negative', 'score': 0.32304689288139343}, {'label': 'neutral', 'score': 0.6460658311843872}, {'label': 'positive', 'score': 0.030887220054864883}]]
[[{'label': 'negative', 'score': 0.3582751154899597}, {'label': 'neutral', 'score': 0.5390657186508179}, {'label': 'positive', 'score': 0.10265915095806122}]]
[[{'label': 'negative', 'score': 0.5782632231712341}, {'label': 'neutral', 'score': 0.3808920383453369}, {'label': 'positive', 'score': 0.04084478318691254}]]
[[{'label': 'negative', 'score': 0.05917301028966904}, {'label': 'neutral', 'score': 0.7199161052703857}, {'label': 'positive', 'score': 0.220910906791687}]]
[[{'label': 'negative', 'score': 0.8426990509033203}, {'label': 'neutral', 'score': 0.14525705575942993}, {'label': 'positive', 'score': 0.012043910101056099}]]
[[{'label': 'negative', 'score': 0.7697312831878662}, {'label': 'neutral', 'score': 0.2019909918308258}, {'label': 'positive', 'score': 0.028277700766921043}]]
[[{'label': 'negative', 'score': 0.035838767886161804}, {'label': 'neutral', 'score': 0.4846225082874298}, {'label': 'positive', 'score': 0.4795386791229248}]]
[[{'label': 'negative', 'score': 0.9052590131759644}, {'label': 'neutral', 'score': 0.08581755310297012}, {'label': 'positive', 'score': 0.008923451416194439}]]
[[{'label': 'negative', 'score': 0.1866256594657898}, {'label': 'neutral', 'score': 0.32312801480293274}, {'label': 'positive', 'score': 0.4902462661266327}]]
[[{'label': 'negative', 'score': 0.0022249475587159395}, {'label': 'neutral', 'score': 0.013592434115707874}, {'label': 'positive', 'score': 0.9841826558113098}]]
[[{'label': 'negative', 'score': 0.8172672390937805}, {'label': 'neutral', 'score': 0.17495372891426086}, {'label': 'positive', 'score': 0.007779053412377834}]]
[[{'label': 'negative', 'score': 0.8563105463981628}, {'label': 'neutral', 'score': 0.12862901389598846}, {'label': 'positive', 'score': 0.015060489997267723}]]
[[{'label': 'negative', 'score': 0.78453129529953}, {'label': 'neutral', 'score': 0.1472327709197998}, {'label': 'positive', 'score': 0.06823589652776718}]]
[[{'label': 'negative', 'score': 0.037627678364515305}, {'label': 'neutral', 'score': 0.7979010939598083}, {'label': 'positive', 'score': 0.16447120904922485}]]
[[{'label': 'negative', 'score': 0.7311428785324097}, {'label': 'neutral', 'score': 0.25401923060417175}, {'label': 'positive', 'score': 0.014837878756225109}]]
[[{'label': 'negative', 'score': 0.007576392497867346}, {'label': 'neutral', 'score': 0.2665129005908966}, {'label': 'positive', 'score': 0.7259106636047363}]]
[[{'label': 'negative', 'score': 0.0026120280381292105}, {'label': 'neutral', 'score': 0.006928307935595512}, {'label': 'positive', 'score': 0.990459680557251}]]
[[{'label': 'negative', 'score': 0.004284880589693785}, {'label': 'neutral', 'score': 0.2684495449066162}, {'label': 'positive', 'score': 0.7272655963897705}]]
[[{'label': 'negative', 'score': 0.021309660747647285}, {'label': 'neutral', 'score': 0.9232991933822632}, {'label': 'positive', 'score': 0.05539119988679886}]]
[[{'label': 'negative', 'score': 0.10722856968641281}, {'label': 'neutral', 'score': 0.6253329515457153}, {'label': 'positive', 'score': 0.26743850111961365}]]
[[{'label': 'negative', 'score': 0.461963951587677}, {'label': 'neutral', 'score': 0.4671555757522583}, {'label': 'positive', 'score': 0.07088050991296768}]]
[[{'label': 'negative', 'score': 0.026911823078989983}, {'label': 'neutral', 'score': 0.030355378985404968}, {'label': 'positive', 'score': 0.9427328109741211}]]
[[{'label': 'negative', 'score': 0.01342723611742258}, {'label': 'neutral', 'score': 0.02301540970802307}, {'label': 'positive', 'score': 0.9635573625564575}]]
[[{'label': 'negative', 'score': 0.002983593847602606}, {'label': 'neutral', 'score': 0.18929742276668549}, {'label': 'positive', 'score': 0.8077190518379211}]]
[[{'label': 'negative', 'score': 0.003932928200811148}, {'label': 'neutral', 'score': 0.286337673664093}, {'label': 'positive', 'score': 0.7097293734550476}]]
[[{'label': 'negative', 'score': 0.046460025012493134}, {'label': 'neutral', 'score': 0.9278191924095154}, {'label': 'positive', 'score': 0.02572079747915268}]]
[[{'label': 'negative', 'score': 0.8943624496459961}, {'label': 'neutral', 'score': 0.09722556173801422}, {'label': 'positive', 'score': 0.008412019349634647}]]
[[{'label': 'negative', 'score': 0.7900670766830444}, {'label': 'neutral', 'score': 0.20331697165966034}, {'label': 'positive', 'score': 0.00661596329882741}]]
[[{'label': 'negative', 'score': 0.7906623482704163}, {'label': 'neutral', 'score': 0.19240893423557281}, {'label': 'positive', 'score': 0.016928739845752716}]]
[[{'label': 'negative', 'score': 0.20674416422843933}, {'label': 'neutral', 'score': 0.6568677425384521}, {'label': 'positive', 'score': 0.13638804852962494}]]
[[{'label': 'negative', 'score': 0.8761787414550781}, {'label': 'neutral', 'score': 0.11078526079654694}, {'label': 'positive', 'score': 0.013036075048148632}]]
[[{'label': 'negative', 'score': 0.35783424973487854}, {'label': 'neutral', 'score': 0.620108425617218}, {'label': 'positive', 'score': 0.02205727808177471}]]
[[{'label': 'negative', 'score': 0.7404826879501343}, {'label': 'neutral', 'score': 0.20618267357349396}, {'label': 'positive', 'score': 0.05333467572927475}]]
[[{'label': 'negative', 'score': 0.7920234799385071}, {'label': 'neutral', 'score': 0.19210532307624817}, {'label': 'positive', 'score': 0.015871232375502586}]]
[[{'label': 'negative', 'score': 0.845919132232666}, {'label': 'neutral', 'score': 0.14398416876792908}, {'label': 'positive', 'score': 0.010096671991050243}]]
[[{'label': 'negative', 'score': 0.024624750018119812}, {'label': 'neutral', 'score': 0.46092161536216736}, {'label': 'positive', 'score': 0.514453649520874}]]
[[{'label': 'negative', 'score': 0.6903617978096008}, {'label': 'neutral', 'score': 0.28060346841812134}, {'label': 'positive', 'score': 0.029034771025180817}]]
[[{'label': 'negative', 'score': 0.1095503494143486}, {'label': 'neutral', 'score': 0.7375514507293701}, {'label': 'positive', 'score': 0.1528981328010559}]]
[[{'label': 'negative', 'score': 0.8921317458152771}, {'label': 'neutral', 'score': 0.10131913423538208}, {'label': 'positive', 'score': 0.00654903519898653}]]
[[{'label': 'negative', 'score': 0.03599614277482033}, {'label': 'neutral', 'score': 0.46567878127098083}, {'label': 'positive', 'score': 0.4983251392841339}]]
[[{'label': 'negative', 'score': 0.7413828372955322}, {'label': 'neutral', 'score': 0.2455967217683792}, {'label': 'positive', 'score': 0.013020454905927181}]]
[[{'label': 'negative', 'score': 0.005882243625819683}, {'label': 'neutral', 'score': 0.017483873292803764}, {'label': 'positive', 'score': 0.9766338467597961}]]
[[{'label': 'negative', 'score': 0.01840711012482643}, {'label': 'neutral', 'score': 0.4244348704814911}, {'label': 'positive', 'score': 0.5571580529212952}]]
[[{'label': 'negative', 'score': 0.00501118041574955}, {'label': 'neutral', 'score': 0.0186197180300951}, {'label': 'positive', 'score': 0.9763690829277039}]]
[[{'label': 'negative', 'score': 0.401519775390625}, {'label': 'neutral', 'score': 0.5455468893051147}, {'label': 'positive', 'score': 0.052933331578969955}]]
[[{'label': 'negative', 'score': 0.6204045414924622}, {'label': 'neutral', 'score': 0.3570040762424469}, {'label': 'positive', 'score': 0.02259133942425251}]]
[[{'label': 'negative', 'score': 0.87016761302948}, {'label': 'neutral', 'score': 0.1202816441655159}, {'label': 'positive', 'score': 0.00955071672797203}]]
[[{'label': 'negative', 'score': 0.024797717109322548}, {'label': 'neutral', 'score': 0.06318186968564987}, {'label': 'positive', 'score': 0.9120204448699951}]]
[[{'label': 'negative', 'score': 0.647834062576294}, {'label': 'neutral', 'score': 0.3398633599281311}, {'label': 'positive', 'score': 0.012302613817155361}]]
[[{'label': 'negative', 'score': 0.05665597692131996}, {'label': 'neutral', 'score': 0.696161687374115}, {'label': 'positive', 'score': 0.24718229472637177}]]
[[{'label': 'negative', 'score': 0.1186782643198967}, {'label': 'neutral', 'score': 0.7269003987312317}, {'label': 'positive', 'score': 0.1544213742017746}]]
[[{'label': 'negative', 'score': 0.6572669744491577}, {'label': 'neutral', 'score': 0.3129270672798157}, {'label': 'positive', 'score': 0.029805919155478477}]]
[[{'label': 'negative', 'score': 0.7044492959976196}, {'label': 'neutral', 'score': 0.27305909991264343}, {'label': 'positive', 'score': 0.02249162085354328}]]
[[{'label': 'negative', 'score': 0.05802009999752045}, {'label': 'neutral', 'score': 0.8930941224098206}, {'label': 'positive', 'score': 0.04888578876852989}]]
[[{'label': 'negative', 'score': 0.0048476760275661945}, {'label': 'neutral', 'score': 0.008195994421839714}, {'label': 'positive', 'score': 0.9869563579559326}]]
[[{'label': 'negative', 'score': 0.0036212760023772717}, {'label': 'neutral', 'score': 0.03227765113115311}, {'label': 'positive', 'score': 0.9641010761260986}]]
[[{'label': 'negative', 'score': 0.2906971871852875}, {'label': 'neutral', 'score': 0.6593477129936218}, {'label': 'positive', 'score': 0.0499550923705101}]]
[[{'label': 'negative', 'score': 0.9188504219055176}, {'label': 'neutral', 'score': 0.07388672977685928}, {'label': 'positive', 'score': 0.0072628287598490715}]]
[[{'label': 'negative', 'score': 0.7463730573654175}, {'label': 'neutral', 'score': 0.24238049983978271}, {'label': 'positive', 'score': 0.011246360838413239}]]
